propertyCode,thumbnail,externalReference,numPhotos,floor,price,priceInfo,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,hasLift,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,highlight,topNewDevelopment,topPlus,parkingSpace,newDevelopmentFinished
103308135,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d1/97/58/1185296625.webp,14023,34,4,370000.0,"{'price': {'amount': 370000.0, 'currencySuffix': '€'}}",duplex,sale,155.0,True,4,2,plaza San Pedro Nolasco,Zaragoza,Zaragoza,Casco Historico,es,Alfonso,41.6518948,-0.8779667,False,https://www.idealista.com/inmueble/103308135/,466,"Fantástico ático-dúplex en el centro de Zaragoza, Plaza San Pedro Nolasco, de 123 metros útiles con 23 metros de terraza. Planta baja con cocina, baño, salón de 28 metros y 2 dormitorios, planta superior con 2 amplios dormitorios, baño y terraza. Calefacción, ascensor, aire acondicionado.",False,good,False,True,2387.0,"{'typology': 'flat', 'subTypology': 'duplex'}","{'subtitle': 'Alfonso, Zaragoza', 'title': 'Dúplex en plaza San Pedro Nolasco'}",False,False,False,False,,False,False,,
105413473,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/09/29/86/1251722676.webp,,13,2,83000.0,"{'price': {'amount': 83000.0, 'currencySuffix': '€'}}",flat,sale,58.0,False,3,1,calle de la Batalla de Lepanto,Zaragoza,Zaragoza,Las Fuentes,es,Las Fuentes,41.6449258,-0.865382,False,https://www.idealista.com/inmueble/105413473/,1587,"BATALLA DE LEPANTO. - Vivienda de 50 m² útiles distribuida en tres dormitorios, salón, cocina y baño. La cocina dispone de despensa y acceso a una amplia terraza, con pequeño cuarto de almacenaje. El baño se encuentra actualizado con plato de ducha y ventana, para mayor ventilación. La finca cuenta con ascensor y acceso mediante rampa. Los gastos de comunidad son 50€ mensuales. Ubicado en la zona alta del barrio de Las Fuentes, rodeado de comercio y restauración. A escasos metros de la Avenida Compromiso de Caspe, y a tan solo 10 minutos del centro de Zaragoza.",False,renew,False,True,1431.0,{'typology': 'flat'},"{'subtitle': 'Las Fuentes, Zaragoza', 'title': 'Piso en calle de la Batalla de Lepanto'}",False,False,False,False,,False,False,,
99466823,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/06/d5/40/1216577944.webp,CK-04095-0001,12,1,47000.0,"{'price': {'amount': 47000.0, 'currencySuffix': '€'}}",flat,sale,40.0,,1,1,calle de Terminillo,Zaragoza,Zaragoza,Delicias,es,Delicias,41.6527364,-0.9060927,False,https://www.idealista.com/inmueble/99466823/,2417,"Ubicado en el corazón de Zaragoza, este acogedor piso de 40 m² es una excelente oportunidad para quienes buscan vivir en una de las ciudades más vibrantes de España. La vivienda se encuentra en un edificio de dos plantas sobre rasante y cuenta con la comodidad de un ascensor, lo que facilita el acceso a todos los residentes. El piso presenta una distribución funcional que incluye un salón comedor, una cocina independiente, un dormitorio y un baño completo. Cada espacio ha sido diseñado para aprovechar al máximo los metros disponibles, ofreciendo un ambiente cómodo y práctico para sus habitantes. Zaragoza es una ciudad que combina a la perfección historia, cultura y modernidad. Con una rica oferta cultural, excelentes infraestructuras y un entorno lleno de vida, es un lugar ideal tanto para jóvenes profesionales como para parejas que buscan un lugar tranquilo pero bien comunicado. Las infraestructuras urbanas del entorno, como el alumbrado público, el suministro eléctrico y la red de saneamiento, se encuentran en buen estado de conservación, garantizando una buena calidad de vida. Además, la propiedad está bien conectada con el resto de la ciudad, facilitando el acceso a servicios, comercios y zonas de ocio. No pierdas la oportunidad de visitar este encantador piso y descubrir todo lo que Zaragoza tiene para ofrecer.",False,good,False,False,1175.0,{'typology': 'flat'},"{'subtitle': 'Delicias, Zaragoza', 'title': 'Piso en calle de Terminillo'}",False,False,False,False,,False,False,,
105206152,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/af/bf/51/1245116680.webp,,19,1,97000.0,"{'price': {'amount': 97000.0, 'currencySuffix': '€'}}",flat,sale,70.0,True,3,1,"calle de los Predicadores, 69",Zaragoza,Zaragoza,Casco Historico,es,San Pablo,41.6575003,-0.8857752,True,https://www.idealista.com/inmueble/105206152/,718,"¡ESPIMAR VIVIENDAS presenta tu nuevo hogar en la calle Predicadores de Zaragoza! Este piso recién reformado es la combinación perfecta de modernidad y comodidad, listo para entrar a vivir y disfrutar desde el primer día. Aquí tienes todo lo que necesitas saber: Situado en el céntrico barrio de San Pablo, en la calle Predicadores, a escasos minutos del centro de Zaragoza, tendrás acceso a una amplia variedad de servicios, comercios y transporte público a tan solo unos pasos. Totalmente Reformado: Este primer piso sin ascensor ha sido renovado por completo para ofrecerte un hogar contemporáneo y funcional. Todo está a estrenar, listo para que seas el primer inquilino en disfrutarlo. Cocina Nueva y Equipada: La cocina, moderna y elegante, está completamente equipada con electrodomésticos nuevos de alta calidad, ideal para los amantes de la cocina. Baño con Plato de Ducha a Estrenar: Disfruta de un baño totalmente nuevo, diseñado con buen gusto y funcionalidad, equipado con un plato de ducha. Puertas y Ventanas Nuevas: Todas las puertas y ventanas han sido reemplazadas, proporcionando un aislamiento perfecto y una estética contemporánea. Confort en el Salón: El salón cuenta con un split de aire acondicionado, asegurando una temperatura agradable durante todo el año. Bajos Gastos de Comunidad: Con solo 20€ de gastos de comunidad mensuales, disfrutarás de un hogar asequible y bien mantenido. Impuesto de Bienes Inmuebles (IBI) Económico: Solo 80€ al año de IBI, un gasto mínimo que te permitirá disfrutar de todas las ventajas de vivir en el centro de la ciudad sin preocuparte por altos costos adicionales. Este piso es una oportunidad única para vivir en una zona céntrica de Zaragoza con todas las comodidades de un hogar nuevo. ¡No dejes pasar esta oportunidad y ven a visitarlo! PREGUNTA CONDICIONES DE FINANCIACIÓN AL 100% + GASTOS.",False,good,False,False,1386.0,{'typology': 'flat'},"{'subtitle': 'San Pablo, Zaragoza', 'title': 'Piso en calle de los Predicadores, 69'}",False,False,False,False,,False,False,,
105745675,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/88/e5/8a/1261785942.webp,CH-52341-0001,1,8,345000.0,"{'price': {'amount': 345000.0, 'currencySuffix': '€'}}",flat,sale,184.0,,1,1,paseo de la Constitución,Zaragoza,Zaragoza,Centro,es,Paseo Independencia,41.649406,-0.8802775,False,https://www.idealista.com/inmueble/105745675/,779,"tOportunidad sólo para inversores. El activo se encuentra ocupado por persona sin justo título. Debido al estado ocupacional del activo, no se pueden realizar visitas al mismo. Piso de segunda mano en venta situado en Zaragoza. Cuenta con una superficie de 184 m² distribuidos en varias dependencias. Se localiza en Paseo de la Constitución y en sus inmediaciones dispone de centros hospitalarios, zonas verdes, monumentos, zonas de ocio, instalaciones deportivas, transporte público y pequeño comercio. La vivienda se encuentra a 5 minutos de la parada de tranvía de plaza Aragón y a 10 minutos de la estación de tren de Zaragoza-Goya. Tiene buena comunicación N-330 y la N-332. Con los servicios de Solvia podrá encontrar la vivienda que necesita y asegurar su inversión con el mejor de los asesoramientos especializados. Empiece ahora mismo pidiendo más información. Un responsable cercano a usted le atenderá personalmente. - El inmueble ha sido adquirido a través de un procedimiento judicial (concursal o hipotecario) por el vendedor, el cual no ha tomado todavía posesión del mismo. El Inmueble se transmite sin conocerse por parte del Vendedor el estado de conservación actual, ni su situación ocupacional, arrendaticia, de servicios y de suministros. El Inmueble se transmitirá: (i) como cuerpo cierto y a tanto alzado (ii) como un todo, inseparable (iii) en el estado registral y catastral en el que se encuentre (iv) en el estado físico, calidades, jurídico, urbanístico, administrativo, de licencias, de protección, de conservación y limpieza en el que se encuentre (v) al corriente de gastos e impuestos que por Ley corresponda al Vendedor y (vi) sin dotación de servicios y suministros.El Adquirente asumirá: (i) la situación física y estado de conservación (ii) la situación urbanística (iii) las discrepancias entre la realidad física y la realidad registral y catastral o en la cabida del Inmueble (iv) la adecuación registral y catastral del Inmueble y (v) los tramites que conlleven la obtención de la Posesión Judicial del Inmueble.La Propiedad no responderá de/l: (i) estado de conservación (ii) los vicios vistos y aparentes (iii) la regularización registral o catastral (iv) las discrepancias de cabida, que pudieran existir (v) responsabilidad alguna en la obtención de la cédula de habitabilidad del Inmueble, salvo que en la Comunidad Autónoma donde se ubique el Inmueble sea obligatoria su entrega y (vi) cualesquiera costes, gastos, honorarios, aranceles o tributos que se deriven de lo anterior.El estado de ocupación y/o los impedimentos para que el inmueble pueda ser visitado libremente por los técnicos impedirían: i) su tasación oficial conforme exige la Orden ECO/805/2003, de 27 de marzo, por lo que el inmueble, mientras perdure la situación ocupacional, no podría ser hipotecado, en consecuencia, no podría constituirse financiación hipotecaria sobre este tipo de fincas, cuya adquisición requerirá el otorgamiento de otro tipo de garantías en caso de solicitarse financiación y ii) la obtención por parte de la propiedad del certificado de eficiencia energética.El precio de venta de este Inmueble se ha determinado en base a las anteriores circunstancias, que han supuesto un menor valor del mismo, y que deberán ser expresamente aceptadas por el adquirente en la formalización de la transmisión del Inmueble. Se recomienda que el comprador obtenga asesoramiento profesional y legal antes de adoptar la decisión de compra.",False,good,False,False,1875.0,{'typology': 'flat'},"{'subtitle': 'Paseo Independencia, Zaragoza', 'title': 'Piso en paseo de la Constitución'}",False,False,False,False,,False,False,,
101938307,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/20/dd/4b/1218828925.webp,VI-000-030-677-111,18,1,62500.0,"{'price': {'amount': 62500.0, 'currencySuffix': '€'}}",flat,sale,87.0,,3,1,barrio La Magdalena,Zaragoza,Zaragoza,Casco Historico,es,La Magdalena,41.6515782,-0.8731644,False,https://www.idealista.com/inmueble/101938307/,607,"Piso en Zaragoza, ideal para familias. El inmueble dispone de una superficie de 87 m² construidos distribuidos en 3 habitaciones, salón-comedor, cocina además de 1 aseo y 1 balcón. Ubicado en la 1a planta del edificio, sin ascensor. Ubicado en el corazón de Zaragoza a escasos minutos de Basílica de Nuestra Señora del Pilar, Stone bridge y Catedral del Salvador de Zaragoza, en sus alrededores encontramos el Campus Training, supermercados, bancos, bibliotecas, farmacias, oficinas de correos, centros deportivos y paradas de autobús. Con fácil acceso a Autovía del Nordeste.  Oportunidad de inversión: inmueble ocupado. Consulte con nuestro Agente Comercial la información adicional sobre el inmueble y las condiciones especiales de compraventa. El precio del inmueble ha sido fijado en atención a que el inmueble se adquiera por el comprador en estado de ocupado por lo que no aplicaría dicho precio si en el momento de formalización de la escritura pública el inmueble se encontrara libre de ocupantes. Imposibilidad de visita interior. Las fotografías pueden no corresponderse con el estado actual del inmueble.",False,good,False,False,718.0,{'typology': 'flat'},"{'subtitle': 'La Magdalena, Zaragoza', 'title': 'Piso'}",True,False,True,False,,False,False,,
105153593,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4d/81/b6/1243412503.webp,,20,2,90000.0,"{'price': {'amount': 90000.0, 'currencySuffix': '€'}}",flat,sale,66.0,True,3,1,calle de San Lázaro,Zaragoza,Zaragoza,Arrabal - Barrio Jesus,es,Barrio Jesús,41.6597531,-0.8682012,False,https://www.idealista.com/inmueble/105153593/,863,"MERCAFINCAS OFRECE EN EXCLUSIVA Vivienda para actualizar situada en calle San Lázaro, junto a Avenida de Cataluña y Avenida Puente del Pilar, de 59m² distribuidos en tres dormitorios, más salón, cocina independiente, baño y dos balcones exteriores. Es una segunda planta sin ascensor y exterior a San Lázaro. Ideal como inversión o para primera vivienda pudiéndola hacer a tu gusto, con buena distribución para posibles modificaciones.  Dispone de colegios e instituto a pocos minutos, paradas de autobús, farmacia, supermercado, etc., todos los servicios a su alcance.  NO LO DUDES Y VEN A VISITARLO Y si necesitas ayuda con la financiación, llámanos sin compromiso y te informaremos acerca de las posibilidades de la HIPOTECA HASTA EL 100%.",False,renew,False,False,1364.0,{'typology': 'flat'},"{'subtitle': 'Barrio Jesús, Zaragoza', 'title': 'Piso en calle de San Lázaro'}",False,False,False,False,,False,False,,
102195156,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b0/e9/c0/76658717.webp,493,10,bj,109000.0,"{'price': {'amount': 109000.0, 'currencySuffix': '€'}}",flat,sale,50.0,True,1,1,calle Dos de Mayo,Zaragoza,Zaragoza,Miraflores San Jose,es,San José Alto,41.6352372,-0.8784181,False,https://www.idealista.com/inmueble/102195156/,2317,"REBAJADÍSIMO INMUEBLE ALQUILADO. PERFECTO PARA INVERSIÓN. Precioso apartamento AMUEBLADO dúplex de una habitación casi nuevo, decorado con mucho gusto, en la planta baja consta de salón, cocina y baño y en la planta de arriba espectacular habitación doble de 16m con balconcito. Suelo de pergo color haya como las puertas, la puerta de entrada de seguridad, aire acondicionado en el salón, calefacción individual a gas, ventanas de aluminio con cristal climalit. El precio incluye trastero amplio en la misma finca. Muy buena zona y bien comunicado. Alquilado en 575 euros. Precio REBAJADÍSIMO: 109.000 € trastero incluido y honorarios incluidos.",False,good,False,True,2180.0,{'typology': 'flat'},"{'subtitle': 'San José Alto, Zaragoza', 'title': 'Piso en calle Dos de Mayo'}",False,False,False,False,,False,False,,
101077729,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/57/2d/da/1109248454.webp,,10,4,110000.0,"{'price': {'amount': 110000.0, 'currencySuffix': '€'}}",flat,sale,59.0,True,3,1,avenida Valencia,Zaragoza,Zaragoza,Delicias,es,Ciudad Jardín - Parque Roma,41.6444312,-0.8973225,False,https://www.idealista.com/inmueble/101077729/,2104,"¡GRAN OPORTUNIDAD! ¡ALQUILADO EN 560€! Rentabilidad aproximada del 5,6% Vivienda exterior a la avenida Valencia, ubicada a 5 minutos andando de la Universidad. Dispone de 2 dormitorios, salón, cocina y baño, es una cuarta planta, mucha luz natural, la vivienda cuenta con un balcón exterior a la avenida. Excelentes calidades, suelos de cerámica y ventanas de aluminio, calefacción individual a gas, paredes alisadas, cocina y baño completamente reformados, el baño dispone de plato de ducha y ventana. La ubicación es excelente, la vivienda se encuentra rodeada de todo tipo de servicios, supermercados, colegios, parques, paradas de autobús.  La vivienda se encuentra alquilada por 560€, contrato vigente con 5 años de duración. ¡ EXCELENTE OCASIÓN PARA INVERTIR!",False,good,False,False,1864.0,{'typology': 'flat'},"{'subtitle': 'Ciudad Jardín - Parque Roma, Zaragoza', 'title': 'Piso en avenida Valencia'}",False,False,False,False,,False,False,,
105328535,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/75/75/ac/1248799782.webp,50-90-533,11,4,100000.0,"{'price': {'amount': 100000.0, 'currencySuffix': '€'}}",flat,sale,57.0,True,2,1,calle Monterregado,Zaragoza,Zaragoza,Torrero - La Paz,es,Pinares de Venecia,41.6311169,-0.8870299,False,https://www.idealista.com/inmueble/105328535/,2887,"Se vende piso en Torrero, calle Monterregado, zona comercial y céntrica del barrio, a un minuto de transporte público, comercios, zona de ocio. Piso de 53m2 útiles distribuidos en 2dormitorios, salón, cocina y baño. Salón con salida a terraza cubierta y balcón.  Exterior a la calle principal con muchísima luz, suelos de gres y toma de gas en la comunidad. La finca tiene el patio reformado actualmente y ascensor, ITE pasada recientemente y finca rehabilitada totalmente. ¡CONTACTE CON SU API URBANLEX ASESORES!",False,good,False,True,1754.0,{'typology': 'flat'},"{'subtitle': 'Pinares de Venecia, Zaragoza', 'title': 'Piso en calle Monterregado'}",False,False,False,False,,False,False,,
